@relation SISPPAFUT
@attribute qEquiposLiga real
@attribute mes real
@attribute Local_PosLiga real
@attribute Local_Pts real
@attribute Local {True, False}
@attribute Local_PosRankMund real
@attribute Local_qExpulsados real
@attribute Local_qSuspendidos real
@attribute Local_GolesAnotados real
@attribute Local_GolesEncajados real
@attribute Local_PromEdad real
@attribute Local_qPartidosMes real
@attribute Visita_PosLiga real
@attribute Visita_Pts real
@attribute Visita {True, False}
@attribute Visita_PosRankMund real
@attribute Visita_qExpulsados real
@attribute Visita_qSuspendidos real
@attribute Visita_GolesAnotados real
@attribute Visita_GolesEncajados real
@attribute Visita_PromEdad real
@attribute Visita_qPartidosMes real
@attribute resultado {L, E, V}
@data
1,1,0.4211,0.6667,True,0.2116,1,0.8,0.3077,0.1429,0.3333,0.8,0.3684,0.4,False,0.1385,1,0.8,0.25,0.7333,0.8183,0.8,L
1,1,0.1579,0.2,True,0.1385,1,0.6,0.0769,0.5714,0.4383,0.8,0.2105,0.4667,False,0.5164,1,0.8,0.25,0.3333,0.3483,0.8,L
1,1,0.6842,0.4667,True,0.8640,1,0.8,0.3077,0.5,0.2567,0.8,0.8947,0.6667,False,0.9093,1,0.8,0.4167,0.3333,0.5,0.8,L
1,1,0.4737,0.4,True,0.9043,1,0.8,0.2308,0.5,0.62,0.8,0.1053,0.1333,False,0.1385,1,0.6,0.125,0.8667,0.2867,0.8,V
1,1,0,0.3333,True,0.1385,1,0.8,0.2308,0.6429,0.3633,0.8,0.9474,0.8,False,0.9748,1,0.6,0.4167,0.4,0.135,0.8,V
1,1,0.7895,0.4667,True,0.9521,0.5,0.6,0.1923,0.4286,0.7417,0.8,0.2632,0.4,False,0.3526,1,1,0.1667,0.4667,0.8633,0.8,E
1,1,1,1,True,0.9950,1,0.8,0.8462,0.1429,0.3633,0.8,0.5789,0.6,False,0.1385,1,1,0.375,0.4667,0.3017,0.8,L
1,1,0.6316,0.4,True,0.3526,1,0.6,0.1538,0.7857,0.105,0.8,0.8421,0.8667,False,0.3526,0.5,0.4,0.3333,0.1333,0,0.8,L
1,1,0.0526,0.0667,True,0.1385,1,0.8,0.0769,0.5,0.3933,0.8,0.2105,0.4,False,0.1385,1,0.8,0.2917,0.4667,0.575,0.8,E
1,1,0.7368,0.4,True,0.9924,1,0.6,0.3462,0.6429,0.3783,0.8,0.3684,0.6667,False,0.2116,1,1,0.25,0.1333,0.3333,0.8,L
1,1,0.4211,0.4,True,0.1385,1,1,0.1923,0.6429,0.8183,0.8,0.1579,0.4,False,0.1385,1,0.8,0.2083,0.4667,0.4383,0.8,L
1,1,0.5263,0.4667,True,0.4786,0.5,1,0.2308,0.5,0.4533,0.8,0.3158,0.2667,False,0.5164,1,0.8,0.125,0.5333,0.3483,0.8,V
1,1,0.8947,0.4667,True,0.9093,1,0.4,0.2308,0.3571,0.5,0.8,0.5263,0.4667,False,0.4786,1,1,0.1667,0.3333,0.4533,0.8,L
1,1,0.1053,0.2667,True,0.1385,1,1,0.1923,0.9286,0.2867,0.8,0.6842,0.6667,False,0.8640,0,0.8,0.3333,0.2667,0.2567,0.8,V
1,1,0.9474,0.8,True,0.9748,1,0.6,0.4231,0.5,0.135,0.8,0.4737,0.2,False,0.9043,0.5,1,0.2083,0.6667,0.62,0.8,L
1,1,0.2632,0.2667,True,0.3526,1,0.8,0.1538,0.7143,0.8633,0.8,0,0.1333,False,0.1385,1,0.8,0.1667,0.6667,0.3633,0.8,E
1,1,0.5789,0.4,True,0.1385,1,1,0.3077,0.8571,0.3017,0.8,0.8421,0.5333,False,0.9521,1,0.6,0.3333,0.4667,0.7417,0.8,V
1,1,0.7895,0.6667,True,0.3526,1,0.6,0.3077,0.2857,0,0.8,1,1,False,0.9950,1,0.8,1,0.0667,0.3633,0.8,V
1,1,0.2105,0.4667,True,0.1385,1,0.6,0.2692,0.4286,0.575,0.8,0.6316,0.6,False,0.3526,1,0.4,0.2083,0.5333,0.105,0.8,V
1,1,0.3684,0.4667,True,0.2116,1,1,0.1538,0.2143,0.3333,0.8,0.0526,0.0667,False,0.1385,1,0.6,0.0833,0.4667,0.3933,0.8,E
1,1,0.1579,0.4,True,0.1385,1,0.8,0.2308,0.7143,0.4383,0.8,0.7368,0.6,False,0.9924,1,0.6,0.4583,0.4667,0.3783,0.8,V
1,1,0.3158,0.4667,True,0.5164,1,0.8,0.1538,0.5,0.3483,0.8,0.4211,0.6,False,0.1385,1,0.2,0.375,0.4667,0.8183,0.8,E
1,0,0.8947,0.6667,True,0.9093,1,0.6,0.3077,0.2143,0.515,0.6,0.0526,0.2667,False,0.1385,1,1,0.2917,1,0.2867,0.6,L
1,0,0.6842,0.8667,True,0.8640,1,0.4,0.4231,0.2857,0.2567,0.6,0.9474,0.8,False,0.9748,0.5,0.4,0.4583,0.4667,0.135,0.6,V
1,0,0.5263,0,True,0.9043,0.5,1,0.1154,0.7143,0.62,0.6,0.2632,0.3333,False,0.3526,1,0.8,0.1667,0.4667,0.8633,0.6,L
1,0,0.1053,0.2,True,0.1385,1,0.6,0.1154,0.5714,0.3633,0.6,0.4737,0.4,False,0.1385,1,0.8,0.3333,0.8,0.3017,0.6,L
1,0,0.8421,0.5333,True,0.9521,1,0.6,0.3077,0.5714,0.7417,0.6,0.7895,0.6,False,0.3526,1,0.4,0.3333,0.6,0,0.6,L
1,0,1,1,True,0.9950,1,1,1,0,0.3633,0.6,0.1579,0.4667,False,0.1385,1,0.6,0.3333,0.4667,0.575,0.6,L
1,0,0.6316,0.6,True,0.3526,1,0.4,0.2308,0.6429,0.105,0.6,0.4211,0.4667,False,0.2116,1,1,0.2083,0.2667,0.3333,0.6,V
1,0,0,0.1333,True,0.1385,1,0.4,0.1154,0.5,0.3933,0.6,0.2105,0.2,False,0.1385,1,1,0.2083,0.8667,0.4383,0.6,V
1,0,0.7368,0.6,True,0.9924,1,0.6,0.4231,0.5,0.3783,0.6,0.3158,0.4667,False,0.5164,1,0.8,0.1667,0.4667,0.3483,0.6,E
1,0,0.5789,0.4,True,0.4786,1,1,0.1923,0.5714,0.4533,0.6,0.3684,0.4667,False,0.1385,1,0.2,0.2917,0.4,0.8183,0.6,L
1,0,0.2105,0.4,True,0.1385,1,1,0.2692,0.7857,0.3183,0.6,0.5789,0.6,False,0.3526,0.5,0.6,0.25,0.4,0.105,0.6,E
1,0,0.4737,0.4,True,0.1385,1,0.6,0.2692,0.7143,0.3017,0.6,0.5263,0.2,False,0.9043,1,0.8,0.125,0.5333,0.545,0.6,V
1,0,0.3684,0.4667,True,0.2116,0.5,1,0.1538,0.3571,0.2867,0.6,1,1,False,0.9950,1,1,0.8333,0.0667,0.4083,0.6,V
1,0,0.6316,0.4,True,0.4786,1,1,0.2308,0.5,0.4083,0.6,0.1053,0.2667,False,0.1385,1,1,0.2917,0.6,0.2567,0.6,L
1,0,0.2632,0.1333,True,0.3526,1,0.6,0.1154,0.5714,1,0.6,0.6842,0.8,False,0.8640,1,0.2,0.5,0.4,0.2567,0.6,E
1,0,0.7895,0.4,True,0.3526,1,0.6,0.2308,0.7857,0,0.6,0.0526,0.3333,False,0.1385,1,0.4,0.1667,0.5333,0.2867,0.6,L
1,0,0.3158,0.5333,True,0.5164,1,0.8,0.1154,0.2857,0.56,0.6,0,0.1333,False,0.1385,1,0.6,0.1667,0.5333,0.3483,0.6,E
1,0,0.9474,0.8,True,0.9748,0.5,0.4,0.3462,0.5714,0.135,0.6,0.8947,0.8,False,0.9093,1,0.8,0.375,0.1333,0.5,0.6,L
1,0,0.1579,0.2667,True,0.1385,1,0.8,0.2308,0.5714,0.485,0.6,0.8421,0.6667,False,0.9521,1,0.6,0.375,0.5333,0.7417,0.6,V
1,0,0.4211,0.4667,True,0.1385,1,0.4,0.2692,0.4286,0.8183,0.6,0.7368,0.4667,False,0.9924,1,0.6,0.2917,0.3333,0.3783,0.6,L
1,0,0,0.2667,True,0.1385,1,1,0.2692,0.7857,0.2567,0.6,0.9474,1,False,0.9748,1,0.6,0.5417,0.3333,0.135,0.6,E
1,0,0.8947,0.6,True,0.9093,1,0.6,0.3077,0.4286,0.5,0.6,0.2632,0.2,False,0.3526,1,0.4,0.125,0.4667,1,0.6,L
1,0,0.6316,0.6667,True,0.8640,1,0.4,0.3462,0.3571,0.2567,0.6,0.4737,0.2,False,0.1385,1,0.6,0.25,0.8,0.3017,0.6,V
1,0,0.5263,0.4,True,0.9043,1,0.8,0.1923,0.5,0.545,0.6,0.7895,0.4,False,0.3526,1,0.6,0.2917,0.6,0,0.6,V
1,0,0.1053,0.3333,True,0.1385,1,0.6,0.1538,0.6429,0.2867,0.6,0.0526,0.2667,False,0.1385,1,0.4,0.2083,0.4,0.485,0.6,L
1,0,0.8421,0.6667,True,0.9521,1,0.8,0.3077,0.5,0.7417,0.6,0.3684,0.4667,False,0.2116,1,1,0.1667,0.5333,0.2867,0.6,L
1,0,1,1,True,0.9950,1,1,0.7308,0.0714,0.4083,0.6,0.2105,0.4667,False,0.1385,1,1,0.3333,0.6667,0.3183,0.6,L
1,0,0.6842,0.4667,True,0.3526,1,0.6,0.2308,0.5,0.105,0.6,0.3158,0.4,False,0.5164,1,0.8,0.125,0.3333,0.56,0.6,L
1,0,0.1579,0.2,True,0.1385,1,0.6,0.1538,0.4286,0.3483,0.6,0.4211,0.4667,False,0.1385,1,0.4,0.3333,0.4,0.8183,0.6,L
1,0,0.7368,0.4667,True,0.9924,1,0.6,0.2308,0.4286,0.3783,0.6,0.5789,0.4,False,0.4786,1,1,0.3333,0.5333,0.4083,0.6,L
1,0,0.2632,0.4,True,0.1385,1,0.6,0.2308,0.3571,0.3483,0.6,0.6842,0.6667,False,0.9924,1,0.8,0.375,0.2667,0.3783,0.6,L
1,0,0.7368,0.6667,True,0.3526,1,0.6,0.3077,0.4286,0.105,0.6,0.4211,0.4667,False,0.1385,1,0.6,0.3333,0.4667,0.8183,0.6,L
1,0,1,1,True,0.9950,1,1,0.7692,0.1429,0.4083,0.6,0.3158,0.4,False,0.5164,0.5,0.4,0.125,0.2,0.56,0.6,L
1,0,0.8421,0.8667,True,0.9521,1,0.8,0.3846,0.3571,0.7417,0.6,0.1579,0.2667,False,0.1385,1,1,0.2083,0.8667,0.3183,0.6,E
1,0,0.2105,0.4667,True,0.1385,1,0.8,0.1538,0.5714,0.2867,0.6,0.3684,0.2667,False,0.2116,1,1,0.125,0.6667,0.2867,0.6,L
1,0,0.6316,0.4,True,0.9043,1,0.8,0.2308,0.5714,0.545,0.6,0,0.0667,False,0.1385,1,0.4,0.125,0.4667,0.485,0.6,L
1,0,0.5789,0.4667,True,0.8640,1,0.6,0.2308,0.6429,0.2567,0.6,0.7895,0.4,False,0.3526,1,0.6,0.3333,0.6667,0,0.6,V
1,0,0.8947,0.6,True,0.9093,1,0.6,0.4231,0.5714,0.5,0.6,0.4737,0.2,False,0.1385,1,0.4,0.3333,0.8,0.3017,0.6,L
1,0,0.0526,0.2667,True,0.1385,1,1,0.2692,0.7857,0.2567,0.6,0.1053,0.2,False,0.3526,1,0.6,0.2083,0.5333,1,0.6,L
1,0,0.9474,0.8667,True,0.9748,1,0.6,0.4615,0.4286,0.135,0.6,0.5263,0.4,False,0.4786,1,0.8,0.3333,0.5333,0.4083,0.6,L
1,0,0.4737,0.4,True,0.4786,1,0.6,0.3077,0.5714,0.3333,0.8,0.3158,0.5333,False,0.1385,1,0.6,0.25,0.2667,0.3483,0.8,V
1,0,0.6316,0.4667,True,0.9924,1,0.6,0.2692,0.3571,0.3783,0.8,0.7368,0.6667,False,0.3526,1,0.6,0.375,0.3333,0.105,0.8,V
1,0,0.3684,0.2667,True,0.1385,1,0.6,0.1538,0.6429,0.8183,0.8,1,1,False,0.9950,1,1,0.75,0.1333,0.4083,0.8,V
1,0,0.1579,0.2,True,0.5164,1,0.4,0.0769,0.4286,0.56,0.8,0.8421,0.8667,False,0.9521,1,0.8,0.2917,0.1333,0.7417,0.8,E
1,0,0.1053,0.3333,True,0.1385,1,1,0.1538,0.6429,0.3183,0.8,0.2632,0.6667,False,0.1385,1,1,0.1667,0.3333,0.2417,0.8,V
1,0,0.4211,0.2667,True,0.2116,1,0.8,0.1154,0.6429,0.3933,0.8,0.6842,0.6,False,0.9043,1,0.8,0.375,0.4,0.545,0.8,E
1,0,0.0526,0,True,0.1385,1,0.6,0.1154,0.7143,0.4083,0.8,0.5263,0.2667,False,0.8640,1,0.6,0.25,0.8,0.2567,0.8,L
1,0,0.7895,0.6,True,0.3526,1,0.6,0.3846,0.6429,0.015,0.8,0.8947,0.8,False,0.9093,1,0.6,0.5417,0.5333,0.5,0.8,V
1,0,0.5789,0.2,True,0.1385,1,0.6,0.3462,0.6429,0.3017,0.8,0,0.2667,False,0.1385,1,1,0.2917,0.8,0.1817,0.8,L
1,0,0.2105,0.1333,True,0.3526,1,0.6,0.1538,0.5714,1,0.8,0.9474,0.8667,False,0.9748,1,0.4,0.4167,0.3333,0.135,0.8,L
1,0.0909,0.7895,0.6667,True,0.2997,1,0.4,0.3462,0.2857,0.105,0.8,0.2105,0.6667,False,0.0176,1,0.6,0.3333,0.2667,0.3483,0.8,L
1,0.0909,0.4211,0.8,True,0.1234,1,1,0.2308,0.4286,0.2417,0.8,0.1579,0.2,False,0.1940,1,0.6,0.125,0.4667,0.56,0.8,E
1,0.0909,0.6316,0.0667,True,0.7884,1,0.4,0.1154,0.8571,0.2567,0.8,0.3684,0.2667,False,0.1940,1,0.8,0.2083,0.7333,0.3933,0.8,L
1,0.0909,0.0526,0.2667,True,0.3602,1,0.8,0.1923,0.7857,0.1817,0.8,0.7368,0.6,False,0.3602,1,0.4,0.4167,0.3333,0.015,0.8,L
1,0.0909,0.2632,0.2667,True,0.0176,1,0.6,0.1923,0.5714,1,0.8,0.4737,0.4,False,0.2620,1,0,0.3333,0.5333,0.3333,0.8,E
1,0.0909,0.8947,0.8,True,0.9673,1,0.8,0.4231,0.5,0.5,0.8,0.1053,0.2,False,0.0176,1,0.4,0.1667,0.5333,0.4083,0.8,V
1,0.0909,1,1,True,0.9975,1,1,0.6154,0.1429,0.4083,0.8,0.5789,0.2667,False,0.9572,1,0.4,0.1667,0.4667,0.3783,0.8,L
1,0.0909,0.6842,0.6667,True,0.8967,1,0.6,0.4615,0.5714,0.545,0.8,0,0.3333,False,0.0176,1,1,0.2083,0.5333,0.3183,0.8,E
1,0.0909,0.9474,0.6667,True,0.9950,1,0.6,0.3462,0.4286,0.135,0.8,0.5263,0.4,False,0.0176,1,0.6,0.4167,0.4667,0.3017,0.8,L
1,0.0909,0.8421,0.7333,True,0.9622,0,1,0.2308,0.1429,0.7417,0.8,0.3158,0.2,False,0.0176,0.5,0.2,0.1667,0.8,0.8183,0.8,L
1,0.0909,0.5263,0.2667,True,0.2620,1,0,0.2308,0.6429,0.3327,0.8,0.7895,0.8667,False,0.2997,1,0,0.4583,0.1333,0.1055,0.8,L
1,0.0909,0.2632,0.6667,True,0.0176,0.5,0.4,0.2692,0.3571,0.3479,0.8,1,1,False,0.9975,1,1,0.7083,0.0667,0.4085,0.8,E
1,0.0909,0.4737,0.2,True,0.9572,1,0.4,0.1538,0.7143,0.3782,0.8,0.8421,0.7333,False,0.9622,1,0.8,0.25,0.0667,0.7418,0.8,V
1,0.0909,0.3684,0.2,True,0.0176,1,0.2,0.1538,0.7857,0.8176,0.8,0.2105,0.6667,False,0.1234,1,1,0.2083,0.4,0.2418,0.8,L
1,0.0909,0.1053,0.2,True,0.1940,1,0.6,0.1538,0.5714,0.5600,0.8,0.6842,0.5333,False,0.8967,1,0.6,0.4583,0.5333,0.5448,0.8,V
1,0.0909,0.0526,0.2,True,0.0176,1,0.8,0.1154,0.5,0.3176,0.8,0.6316,0.2667,False,0.7884,1,0.8,0.2083,0.6667,0.2570,0.8,E
1,0.0909,0.4211,0.0667,True,0.1940,1,0.8,0.1538,1,0.3933,0.8,0.8947,0.6,False,0.9673,1,0.6,0.375,0.5333,0.4994,0.8,L
1,0.0909,0.3158,0.4,True,0.0176,1,0.8,0.1538,0.4286,0.4085,0.8,0,0.4667,False,0.3602,1,0.6,0.3333,0.7333,0.1812,0.8,L
1,0.0909,0.7368,0.6,True,0.3602,1,0.4,0.4231,0.4286,0.0145,0.8,0.9474,0.6667,False,0.9950,1,0.6,0.4167,0.3333,0.1358,0.8,V
1,0.0909,0.5789,0.4,True,0.0176,1,0.4,0.3846,0.6429,0.3024,0.8,0.1579,0.3333,False,0.0176,1,0.8,0.25,0.5333,0.9994,0.8,L
1,0.0909,1,0.8667,True,0.9975,1,1,0.5385,0.1429,0.4085,0.8,0.7895,0.8,False,0.2997,1,0.2,0.4167,0.1333,0.1055,0.8,?
1,0.0909,0.8421,0.7333,True,0.9622,1,0.6,0.2692,0.1429,0.7418,0.8,0.2632,0.6667,False,0.0176,1,0.4,0.2917,0.3333,0.3479,0.8,?
1,0.0909,0.2105,0.6667,True,0.1234,1,0.8,0.2308,0.2857,0.2418,0.8,0.4737,0.2,False,0.9572,1,0.2,0.1667,0.5333,0.3782,0.8,?
1,0.0909,0.6842,0.5333,True,0.8967,1,0.6,0.4231,0.5714,0.5448,0.8,0.3684,0.2,False,0.0176,1,0.2,0.0833,0.7333,0.8176,0.8,?
1,0.0909,0.6316,0.2667,True,0.7884,1,0.6,0.2692,0.8571,0.2570,0.8,0.1053,0.1333,False,0.1940,1,0.6,0.2083,0.6667,0.5600,0.8,?
1,0.0909,0.8947,0.6,True,0.9673,1,0.6,0.2692,0.3571,0.4994,0.8,0.0526,0.2,False,0.0176,1,0.8,0.1667,0.5333,0.3176,0.8,?
1,0.0909,0,0.4667,True,0.3602,1,0.6,0.2692,0.5714,0.1812,0.8,0.4211,0.2667,False,0.1940,1,0.6,0.2083,0.6667,0.3933,0.8,?
1,0.0909,0.9474,0.6667,True,0.9950,0.5,0.6,0.2692,0.2143,0.1358,0.8,0.3158,0.6,False,0.0176,1,0.6,0.2083,0.3333,0.4085,0.8,?
1,0.0909,0.1579,0.2667,True,0.0176,0.5,0.8,0.2308,0.6429,0.9994,0.8,0.7368,0.4,False,0.3602,1,0.4,0.2917,0.4667,0.0145,0.8,?
1,0.0909,0.5789,0.6,True,0.0176,1,0.4,0.3462,0.4286,0.3024,0.8,0.5263,0.2667,False,0.2620,1,0.2,0.125,0.5333,0.3327,0.8,?
1,0.0909,0.5263,0.2667,True,0.2620,1,0.2,0.1154,0.5714,0.3327,0.8,1,0.8667,False,0.9975,1,1,0.5833,0.1333,0.4085,0.8,?
1,0.0909,0.7895,0.8,True,0.2997,1,0.2,0.3846,0.1429,0.1055,0.8,0.8421,0.7333,False,0.9622,1,0.6,0.2917,0.1333,0.7418,0.8,?
1,0.0909,0.2632,0.6667,True,0.0176,1,0.4,0.2692,0.3571,0.3479,0.8,0.2105,0.6667,False,0.1234,1,0.8,0.25,0.2667,0.2418,0.8,?
1,0.0909,0.4737,0.2,True,0.9572,1,0.2,0.1538,0.5714,0.3782,0.8,0.6842,0.5333,False,0.8967,1,0.6,0.4583,0.5333,0.5448,0.8,?
1,0.0909,0.3684,0.2,True,0.0176,1,0.2,0.0769,0.7857,0.8176,0.8,0.6316,0.2667,False,0.7884,1,0.6,0.2917,0.8,0.2570,0.8,?
1,0.0909,0.1053,0.1333,True,0.1940,1,0.6,0.1923,0.7143,0.5600,0.8,0.8947,0.6,False,0.9673,1,0.6,0.2917,0.3333,0.4994,0.8,?
1,0.0909,0.0526,0.2,True,0.0176,1,0.8,0.1538,0.5714,0.3176,0.8,0,0.4667,False,0.3602,1,0.6,0.2917,0.5333,0.1812,0.8,?
1,0.0909,0.4211,0.2667,True,0.1940,1,0.6,0.1923,0.7143,0.3933,0.8,0.9474,0.6667,False,0.9950,0.5,0.6,0.2917,0.2,0.1358,0.8,?
1,0.0909,0.3158,0.6,True,0.0176,1,0.6,0.1923,0.3571,0.4085,0.8,0.1579,0.2667,False,0.0176,0.5,0.8,0.25,0.6,0.9994,0.8,?
1,0.0909,0.7368,0.4,True,0.3602,1,0.4,0.2692,0.5,0.0145,0.8,0.5789,0.6,False,0.0176,1,0.4,0.375,0.4,0.3024,0.8,?
1,0.1818,0.8421,0.7333,True,0.9194,1,0.6,0.2692,0.1429,0.7418,1,1,0.8667,False,0.9975,1,1,0.5833,0.1333,0.4085,0.8,?
1,0.1818,0.2105,0.6667,True,0.1411,1,0.8,0.2308,0.2857,0.2418,0.8,0.7895,0.8,False,0.3023,1,0.2,0.4167,0.1333,0.1055,0.8,?
1,0.1818,0.6842,0.5333,True,0.9219,1,0.6,0.4231,0.5714,0.5448,0.8,0.2632,0.6667,False,0.0252,1,0.4,0.2917,0.3333,0.3479,0.8,?
1,0.1818,0.6316,0.2667,True,0.7708,1,0.6,0.2692,0.8571,0.2570,0.8,0.4737,0.2,False,0.9295,1,0.2,0.1667,0.5333,0.3782,0.8,?
1,0.1818,0.8947,0.6,True,0.9773,1,0.6,0.2692,0.3571,0.4994,0.8,0.3684,0.2,False,0.0252,1,0.2,0.0833,0.7333,0.8176,0.8,?
1,0.1818,0,0.4667,True,0.3753,1,0.6,0.2692,0.5714,0.1812,0.8,0.1053,0.1333,False,0.1411,1,0.6,0.2083,0.6667,0.5600,1,?
1,0.1818,0.9474,0.6667,True,0.9950,0.5,0.6,0.2692,0.2143,0.1358,0.8,0.0526,0.2,False,0.0252,1,0.8,0.1667,0.5333,0.3176,0.8,?
1,0.1818,0.1579,0.2667,True,0.1965,0.5,0.8,0.2308,0.6429,0.9994,0.8,0.4211,0.2667,False,0.2393,1,0.6,0.2083,0.6667,0.3933,0.8,?
1,0.1818,0.5789,0.6,True,0.0252,1,0.4,0.3462,0.4286,0.3024,0.8,0.3158,0.6,False,0.0252,1,0.6,0.2083,0.3333,0.4085,0.8,?
1,0.1818,0.7368,0.4,True,0.3023,1,0.4,0.2692,0.5,0.0145,0.8,0.5263,0.2667,False,0.3023,1,0.2,0.125,0.5333,0.3327,0.8,?
1,0.1818,0.5263,0.2667,True,0.3023,1,0.2,0.1154,0.5714,0.3327,1,0.8421,0.7333,False,0.9194,1,0.6,0.2917,0.1333,0.7418,1,?
1,0.1818,1,0.8667,True,0.9975,1,1,0.5385,0.1429,0.4085,1,0.2105,0.6667,False,0.1411,1,0.8,0.25,0.2667,0.2418,1,?
1,0.1818,0.7895,0.8,True,0.3023,1,0.2,0.3846,0.1429,0.1055,1,0.6842,0.5333,False,0.9219,1,0.6,0.4583,0.5333,0.5448,1,?
1,0.1818,0.2632,0.6667,True,0.0252,1,0.4,0.2692,0.3571,0.3479,1,0.6316,0.2667,False,0.7708,1,0.6,0.2917,0.8,0.2570,1,?
1,0.1818,0.4737,0.2,True,0.9295,1,0.2,0.1538,0.5714,0.3782,1,0.8947,0.6,False,0.9773,1,0.6,0.2917,0.3333,0.4994,1,?
1,0.1818,0.3684,0.2,True,0.0252,1,0.2,0.0769,0.7857,0.8176,1,0,0.4667,False,0.3753,1,0.6,0.2917,0.5333,0.1812,1,?
1,0.1818,0.1053,0.1333,True,0.1411,1,0.6,0.1923,0.7143,0.5600,1,0.9474,0.6667,False,0.9950,0.5,0.6,0.2917,0.2,0.1358,1,?
1,0.1818,0.0526,0.2,True,0.0252,1,0.8,0.1538,0.5714,0.3176,1,0.1579,0.2667,False,0.1965,0.5,0.8,0.25,0.6,0.9994,1,?
1,0.1818,0.4211,0.2667,True,0.2393,1,0.6,0.1923,0.7143,0.3933,1,0.5789,0.6,False,0.0252,1,0.4,0.375,0.4,0.3024,1,?
1,0.1818,0.3158,0.6,True,0.0252,1,0.6,0.1923,0.3571,0.4085,1,0.7368,0.4,False,0.3023,1,0.4,0.2917,0.4667,0.0145,1,?
1,0.1818,0.2105,0.6667,True,0.1411,1,0.8,0.2308,0.2857,0.2418,1,0.8421,0.7333,False,0.9194,1,0.6,0.2917,0.1333,0.7418,1,?
1,0.1818,0.6842,0.5333,True,0.9219,1,0.6,0.4231,0.5714,0.5448,1,1,0.8667,False,0.9975,1,1,0.5833,0.1333,0.4085,1,?
1,0.1818,0.6316,0.2667,True,0.7708,1,0.6,0.2692,0.8571,0.2570,1,0.7895,0.8,False,0.3023,1,0.2,0.4167,0.1333,0.1055,1,?
1,0.1818,0.8947,0.6,True,0.9773,1,0.6,0.2692,0.3571,0.4994,1,0.2632,0.6667,False,0.0252,1,0.4,0.2917,0.3333,0.3479,1,?
1,0.1818,0,0.4667,True,0.3753,1,0.6,0.2692,0.5714,0.1812,1,0.4737,0.2,False,0.9295,1,0.2,0.1667,0.5333,0.3782,1,?
1,0.1818,0.9474,0.6667,True,0.9950,0.5,0.6,0.2692,0.2143,0.1358,1,0.3684,0.2,False,0.0252,1,0.2,0.0833,0.7333,0.8176,1,?
1,0.1818,0.1579,0.2667,True,0.1965,0.5,0.8,0.2308,0.6429,0.9994,1,0.1053,0.1333,False,0.1411,1,0.6,0.2083,0.6667,0.5600,1,?
1,0.1818,0.5789,0.6,True,0.0252,1,0.4,0.3462,0.4286,0.3024,1,0.0526,0.2,False,0.0252,1,0.8,0.1667,0.5333,0.3176,1,?
1,0.1818,0.7368,0.4,True,0.3023,1,0.4,0.2692,0.5,0.0145,1,0.4211,0.2667,False,0.2393,1,0.6,0.2083,0.6667,0.3933,1,?
1,0.1818,0.3158,0.6,True,0.0252,1,0.6,0.1923,0.3571,0.4085,1,0.5263,0.2667,False,0.3023,1,0.2,0.125,0.5333,0.3327,1,?
1,0.1818,0.5263,0.2667,True,0.3023,1,0.2,0.1154,0.5714,0.3327,1,0.2105,0.6667,False,0.1411,1,0.8,0.25,0.2667,0.2418,1,?
1,0.1818,0.8421,0.7333,True,0.9194,1,0.6,0.2692,0.1429,0.7418,1,0.6842,0.5333,False,0.9219,1,0.6,0.4583,0.5333,0.5448,1,?
1,0.1818,1,0.8667,True,0.9975,1,1,0.5385,0.1429,0.4085,1,0.6316,0.2667,False,0.7708,1,0.6,0.2917,0.8,0.2570,1,?
1,0.1818,0.7895,0.8,True,0.3023,1,0.2,0.3846,0.1429,0.1055,1,0.8947,0.6,False,0.9773,1,0.6,0.2917,0.3333,0.4994,1,?
1,0.1818,0.2632,0.6667,True,0.0252,1,0.4,0.2692,0.3571,0.3479,1,0,0.4667,False,0.3753,1,0.6,0.2917,0.5333,0.1812,1,?
1,0.1818,0.4737,0.2,True,0.9295,1,0.2,0.1538,0.5714,0.3782,1,0.9474,0.6667,False,0.9950,0.5,0.6,0.2917,0.2,0.1358,1,?
1,0.1818,0.3684,0.2,True,0.0252,1,0.2,0.0769,0.7857,0.8176,1,0.1579,0.2667,False,0.1965,0.5,0.8,0.25,0.6,0.9994,1,?
1,0.1818,0.1053,0.1333,True,0.1411,1,0.6,0.1923,0.7143,0.5600,1,0.5789,0.6,False,0.0252,1,0.4,0.375,0.4,0.3024,1,?
1,0.1818,0.0526,0.2,True,0.0252,1,0.8,0.1538,0.5714,0.3176,1,0.7368,0.4,False,0.3023,1,0.4,0.2917,0.4667,0.0145,1,?
1,0.1818,0.4211,0.2667,True,0.2393,1,0.6,0.1923,0.7143,0.3933,1,0.3158,0.6,False,0.0252,1,0.6,0.2083,0.3333,0.4085,1,?
1,0.2727,0.6842,0.5333,True,0.9043,1,0.6,0.4231,0.5714,0.5448,0.6,0.2105,0.6667,False,0.2393,1,0.8,0.25,0.2667,0.2418,0.6,?
1,0.2727,0.6316,0.2667,True,0.7431,1,0.6,0.2692,0.8571,0.2570,0.6,0.8421,0.7333,False,0.8816,1,0.6,0.2917,0.1333,0.7418,0.6,?
1,0.2727,0.8947,0.6,True,0.9849,1,0.6,0.2692,0.3571,0.4994,0.6,1,0.8667,False,1,1,1,0.5833,0.1333,0.4085,0.6,?
